          Index           Name           S[m]       Beta1[m]         Alfa1x       Beta2[m]          Alfa2            c11            c12            c21            c22          Dx[m]            Dxp          Dy[m]            Dyp      Q1 [2*PI]      Q2 [2*PI]
           3583     DRIFT_1196        3757.73        23.1124       -2.20316        26.1273        2.60779       0.738114        8.70216      0.0408527       0.679467       0.228432      0.0279659     -0.0553856     0.00623186        27.6446        28.8888
           3584           Q4O6        3759.54        24.2495        1.63809        24.2259       -1.45798      -0.654907        8.58848      0.0379032      -0.720023        0.24404     -0.0111603     -0.0518414    -0.00222479        27.6562        28.9008
           3585     DRIFT_1199        3759.67        23.8259        1.61833        24.6074       -1.47476      -0.649977        8.57937      0.0379032      -0.724953       0.242589     -0.0111603     -0.0521308    -0.00222479         27.657        28.9017
           3586          Q4OT6        3760.42        21.6329        1.31218        26.7179       -1.33296       -0.54978        8.50405      0.0263228      -0.672756       0.235021    -0.00903198     -0.0536233      -0.001753        27.6623        28.9063
           3587     DRIFT_1200        3761.41        19.1597         1.1877        29.4571       -1.43578      -0.523738        8.35662      0.0263228      -0.698798       0.226085    -0.00903198     -0.0553576      -0.001753          27.67        28.9119
           3588     DRIFT_1200         3762.4        16.9328        1.06323        32.3998        -1.5386      -0.497696        8.15766      0.0263228       -0.72484        0.21715    -0.00903198     -0.0570919      -0.001753        27.6788         28.917
           3589     DRIFT_1200        3763.39        14.9521       0.938751        35.5459       -1.64142      -0.471654        7.90717      0.0263228      -0.750882       0.208214    -0.00903198     -0.0588262      -0.001753        27.6887        28.9217
           3590     DRIFT_1200        3764.38        13.2178       0.814274        38.8954       -1.74424      -0.445612        7.60516      0.0263228      -0.776924       0.199278    -0.00903198     -0.0605605      -0.001753        27.6999        28.9259
           3591     DRIFT_1200        3765.37        11.7298       0.689798        42.4485       -1.84707       -0.41957        7.25162      0.0263228      -0.802967       0.190343    -0.00903198     -0.0622948      -0.001753        27.7125        28.9298
           3592     DRIFT_1200        3766.36         10.488       0.565321        46.2049       -1.94989      -0.393528        6.84654      0.0263228      -0.829009       0.181407    -0.00903198     -0.0640291      -0.001753        27.7268        28.9333
           3593     DRIFT_1200        3767.35        9.49261       0.440844        50.1648       -2.05271      -0.367486        6.38994      0.0263228      -0.855051       0.172471    -0.00903198     -0.0657634      -0.001753        27.7426        28.9366
           3594     DRIFT_1200        3768.33        8.74347       0.316368        54.3282       -2.15553      -0.341444        5.88181      0.0263228      -0.881093       0.163536    -0.00903198     -0.0674977      -0.001753        27.7599        28.9396
           3595     DRIFT_1200        3769.32        8.24063       0.191891         58.695       -2.25835      -0.315402        5.32215      0.0263228      -0.907135         0.1546    -0.00903198      -0.069232      -0.001753        27.7785        28.9424
           3596     DRIFT_1200        3770.31        7.98409      0.0674147        63.2653       -2.36117      -0.289359        4.71097      0.0263228      -0.933177       0.145664    -0.00903198     -0.0709663      -0.001753        27.7979         28.945
           3597     DRIFT_1200         3771.3        7.97385     -0.0570619         68.039       -2.46399      -0.263317        4.04825      0.0263228      -0.959219       0.136729    -0.00903198     -0.0727006      -0.001753        27.8177        28.9474
           3598     DRIFT_1200        3772.29         8.2099      -0.181538        73.0161       -2.56681      -0.237275        3.33401      0.0263228      -0.985261       0.127793    -0.00903198     -0.0744349      -0.001753        27.8372        28.9496
           3599     DRIFT_1200        3773.28        8.69226      -0.306015        78.1967       -2.66964      -0.211233        2.56823      0.0263228        -1.0113       0.118857    -0.00903198     -0.0761692      -0.001753        27.8559        28.9517
           3600     DRIFT_1200        3774.27        9.42091      -0.430492        83.5808       -2.77246      -0.185191        1.75093      0.0263228       -1.03735       0.109922    -0.00903198     -0.0779035      -0.001753        27.8733        28.9537
           3601     DRIFT_1200        3775.26        10.3959      -0.554968        89.1683       -2.87528      -0.159149       0.882098      0.0263228       -1.06339       0.100986    -0.00903198     -0.0796378      -0.001753        27.8893        28.9555
           3602     DRIFT_1200        3776.25        11.6171      -0.679445        94.9593        -2.9781      -0.133107     -0.0382613      0.0263228       -1.08943      0.0920503    -0.00903198     -0.0813721      -0.001753        27.9036        28.9572
           3603     DRIFT_1200        3777.24        13.0847      -0.803921        100.954       -3.08092      -0.107065       -1.01015      0.0263228       -1.11547      0.0831146    -0.00903198     -0.0831065      -0.001753        27.9164        28.9588
           3604     DRIFT_1200        3778.23        14.7985      -0.928398        107.152       -3.18374     -0.0810229       -2.03357      0.0263228       -1.14151       0.074179    -0.00903198     -0.0848408      -0.001753        27.9277        28.9603
           3605     DRIFT_1200        3779.22        16.7586       -1.05287        113.553       -3.28656     -0.0549808       -3.10851      0.0263228       -1.16756      0.0652433    -0.00903198     -0.0865751      -0.001753        27.9377        28.9617
           3606     DRIFT_1200        3780.21        18.9651       -1.17735        120.158       -3.38939     -0.0289387       -4.23499      0.0263228        -1.1936      0.0563076    -0.00903198     -0.0883094      -0.001753        27.9466        28.9631
           3607     DRIFT_1200         3781.2        21.4178       -1.30183        126.966       -3.49221    -0.00289665       -5.41299      0.0263228       -1.21964       0.047372    -0.00903198     -0.0900437      -0.001753        27.9544        28.9644
           3608     DRIFT_1200        3782.19        24.1169        -1.4263        133.977       -3.59503      0.0231454       -6.64252      0.0263228       -1.24568      0.0384363    -0.00903198      -0.091778      -0.001753        27.9613        28.9656
           3609     DRIFT_1200        3783.17        27.0622       -1.55078        141.193       -3.69785      0.0491875       -7.92358      0.0263228       -1.27172      0.0295006    -0.00903198     -0.0935123      -0.001753        27.9675        28.9667
           3610     DRIFT_1200        3784.16        30.2538       -1.67526        148.611       -3.80067      0.0752296       -9.25617      0.0263228       -1.29777       0.020565    -0.00903198     -0.0952466      -0.001753         27.973        28.9678
           3611     DRIFT_1200        3785.15        33.6918       -1.79973        156.233       -3.90349       0.101272       -10.6403      0.0263228       -1.32381      0.0116293    -0.00903198     -0.0969809      -0.001753        27.9779        28.9688
